Iter = 168, 瞷︽秆cost = 112337.89, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 169, 瞷︽秆cost = 112361.78, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 170, 瞷︽秆cost = 112355.02, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 171, 瞷︽秆cost = 112327.67, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 172, 瞷︽秆cost = 112378.77, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 173, 瞷︽秆cost = 112343.50, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 174, 瞷︽秆cost = 112319.26, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 175, 瞷︽秆cost = 112312.80, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 176, 瞷︽秆cost = 112306.84, ó进计 = 11, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 177, 瞷︽秆cost = 112322.07, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 178, 瞷︽秆cost = 112337.66, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 179, 瞷︽秆cost = 112357.83, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 180, 瞷︽秆cost = 112375.31, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 181, 瞷︽秆cost = 112383.08, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 182, 瞷︽秆cost = 112361.29, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 183, 瞷︽秆cost = 112290.09, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112253.86
Iter = 184, 瞷︽秆cost = 112235.08, ó进计 = 11, 繦诀家览Ω计 = 1, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112235.08
Iter = 185, 瞷︽秆cost = 112222.35, ó进计 = 11, 繦诀家览Ω计 = 1, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112222.35
Iter = 186, 瞷︽秆cost = 112215.10, ó进计 = 11, 繦诀家览Ω计 = 1, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.10
Iter = 187, 瞷︽秆cost = 112215.08, ó进计 = 11, 繦诀家览Ω计 = 1, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 188, 瞷︽秆cost = 112244.08, ó进计 = 11, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 189, 瞷︽秆cost = 112321.10, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 190, 瞷︽秆cost = 112372.22, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 191, 瞷︽秆cost = 112372.22, ó进计 = 11, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 192, 瞷︽秆cost = 112398.94, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 193, 瞷︽秆cost = 112354.84, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 194, 瞷︽秆cost = 112327.48, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 195, 瞷︽秆cost = 112322.16, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 196, 瞷︽秆cost = 112311.00, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 197, 瞷︽秆cost = 112334.37, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 198, 瞷︽秆cost = 112338.13, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 199, 瞷︽秆cost = 112358.91, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 200, 瞷︽秆cost = 112365.83, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 201, 瞷︽秆cost = 112371.32, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 202, 瞷︽秆cost = 112346.67, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 203, 瞷︽秆cost = 112330.74, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 204, 瞷︽秆cost = 112325.57, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 205, 瞷︽秆cost = 112335.42, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 206, 瞷︽秆cost = 112315.19, ó进计 = 11, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 207, 瞷︽秆cost = 112337.55, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 208, 瞷︽秆cost = 112334.89, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 209, 瞷︽秆cost = 112335.69, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 210, 瞷︽秆cost = 112281.41, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 211, 瞷︽秆cost = 112275.45, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 212, 瞷︽秆cost = 112278.69, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 213, 瞷︽秆cost = 112270.16, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 214, 瞷︽秆cost = 112268.82, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 215, 瞷︽秆cost = 112268.57, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 216, 瞷︽秆cost = 112267.54, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 217, 瞷︽秆cost = 112267.16, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 218, 瞷︽秆cost = 112263.90, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 219, 瞷︽秆cost = 112271.99, ó进计 = 11, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 220, 瞷︽秆cost = 112354.55, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 221, 瞷︽秆cost = 112299.21, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 222, 瞷︽秆cost = 112300.28, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 223, 瞷︽秆cost = 112305.50, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 224, 瞷︽秆cost = 112301.03, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 225, 瞷︽秆cost = 112301.29, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 226, 瞷︽秆cost = 112309.34, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 227, 瞷︽秆cost = 112313.10, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 228, 瞷︽秆cost = 112305.23, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 229, 瞷︽秆cost = 112298.75, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 230, 瞷︽秆cost = 112291.71, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 231, 瞷︽秆cost = 112290.54, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 232, 瞷︽秆cost = 112327.45, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 233, 瞷︽秆cost = 112301.84, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 234, 瞷︽秆cost = 112299.16, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 235, 瞷︽秆cost = 112315.38, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 236, 瞷︽秆cost = 112296.62, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 237, 瞷︽秆cost = 112294.09, ó进计 = 11, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 238, 瞷︽秆cost = 112300.27, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 239, 瞷︽秆cost = 112304.79, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 240, 瞷︽秆cost = 112281.51, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 241, 瞷︽秆cost = 112283.31, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 242, 瞷︽秆cost = 112271.94, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 243, 瞷︽秆cost = 112280.81, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 244, 瞷︽秆cost = 112269.16, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 245, 瞷︽秆cost = 112269.41, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 246, 瞷︽秆cost = 112269.41, ó进计 = 11, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 247, 瞷︽秆cost = 112316.50, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 248, 瞷︽秆cost = 112299.18, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 249, 瞷︽秆cost = 112298.93, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 250, 瞷︽秆cost = 112310.30, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 251, 瞷︽秆cost = 112303.52, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 252, 瞷︽秆cost = 112310.23, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 253, 瞷︽秆cost = 112319.54, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 254, 瞷︽秆cost = 112308.17, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 255, 瞷︽秆cost = 112357.39, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 256, 瞷︽秆cost = 112272.59, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 257, 瞷︽秆cost = 112299.96, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 258, 瞷︽秆cost = 112299.96, ó进计 = 11, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 259, 瞷︽秆cost = 112289.94, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 260, 瞷︽秆cost = 112308.71, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 261, 瞷︽秆cost = 112319.16, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 262, 瞷︽秆cost = 112318.47, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 263, 瞷︽秆cost = 112298.84, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 264, 瞷︽秆cost = 112296.74, ó进计 = 11, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 265, 瞷︽秆cost = 112296.49, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 266, 瞷︽秆cost = 112297.52, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 267, 瞷︽秆cost = 112270.85, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 268, 瞷︽秆cost = 112276.20, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 269, 瞷︽秆cost = 112290.06, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 270, 瞷︽秆cost = 112289.03, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 271, 瞷︽秆cost = 112283.83, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 272, 瞷︽秆cost = 112283.42, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 273, 瞷︽秆cost = 112263.15, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 274, 瞷︽秆cost = 112298.25, ó进计 = 11, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 275, 瞷︽秆cost = 112323.82, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 276, 瞷︽秆cost = 112329.71, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 277, 瞷︽秆cost = 112329.96, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 278, 瞷︽秆cost = 112285.14, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 279, 瞷︽秆cost = 112362.77, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 280, 瞷︽秆cost = 112324.31, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 281, 瞷︽秆cost = 112324.06, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 282, 瞷︽秆cost = 112285.85, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 283, 瞷︽秆cost = 112286.48, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 284, 瞷︽秆cost = 112305.00, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 285, 瞷︽秆cost = 112308.77, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 286, 瞷︽秆cost = 112308.77, ó进计 = 11, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 287, 瞷︽秆cost = 112286.29, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 288, 瞷︽秆cost = 112279.72, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 289, 瞷︽秆cost = 112284.82, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 290, 瞷︽秆cost = 112300.36, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 291, 瞷︽秆cost = 112328.59, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 292, 瞷︽秆cost = 112331.68, ó进计 = 11, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 293, 瞷︽秆cost = 112262.88, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 294, 瞷︽秆cost = 112261.16, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 295, 瞷︽秆cost = 112276.86, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 296, 瞷︽秆cost = 112269.32, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 297, 瞷︽秆cost = 112261.23, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 298, 瞷︽秆cost = 112261.23, ó进计 = 11, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 299, 瞷︽秆cost = 112247.18, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
Iter = 300, 瞷︽秆cost = 112248.21, ó进计 = 11, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 112215.08
